ID;year;loan_limit;Gender;approv_in_adv;loan_type;loan_purpose;Credit_Worthiness;open_credit;business_or_commercial;loan_amount;rate_of_interest;Interest_rate_spread;Upfront_charges;term;Neg_ammortization;interest_only;lump_sum_payment;property_value;construction_type;occupancy_type;Secured_by;total_units;income;credit_type;Credit_Score;co_applicant_credit_type;age;submission_of_application;LTV;Region;Security_Type;Status;dtir1
82920;2019;cf;Male;nopre;type1;p1;l2;nopc;nob/c;356500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8940;EQUI;636;EXP;55-64;to_inst;;North;direct;1;
82934;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;316500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;23400;EQUI;610;EXP;25-34;to_inst;;south;direct;1;
82954;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;406500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;9000;EQUI;851;EXP;55-64;to_inst;;North-East;direct;1;
82968;2019;cf;Male;pre;type3;p3;l1;nopc;nob/c;126500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2340;EQUI;585;EXP;65-74;to_inst;;North;direct;1;
82982;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;556500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;0;EQUI;861;EXP;65-74;not_inst;;North;direct;1;
83008;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5880;EQUI;750;EXP;35-44;to_inst;;south;direct;1;
83016;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;146500;1604.66;1796.95;3224.99;180;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;3480;EQUI;818;EXP;35-44;to_inst;;North;direct;1;
83028;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;336500;1604.66;1796.95;3224.99;180;not_neg;int_only;not_lpsm;497893;sb;sr;home;1U;13140;EQUI;625;EXP;55-64;to_inst;;North;direct;1;
83031;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5280;EQUI;641;EXP;55-64;to_inst;;south;direct;1;
83048;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;386500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;1980;EQUI;603;EXP;45-54;not_inst;;North;direct;1;
83054;2019;ncf;Male;nopre;type1;p1;l1;nopc;nob/c;566500;1604.66;1796.95;3224.99;324;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;8340;EQUI;595;EXP;45-54;to_inst;;south;direct;1;
83177;2019;cf;Male;nopre;type3;p3;l2;nopc;nob/c;426500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5520;EQUI;862;EXP;35-44;to_inst;;North;direct;1;
83184;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;406500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7800;EQUI;770;EXP;45-54;to_inst;;North;direct;1;
83210;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;436500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;34200;EQUI;628;EXP;35-44;to_inst;;North;direct;1;
83224;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;416500;1604.66;1796.95;3224.99;180;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;11700;EQUI;600;EXP;55-64;to_inst;;south;direct;1;
83237;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;456500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7260;EQUI;566;EXP;35-44;to_inst;;south;direct;1;
83240;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;256500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;3780;EQUI;539;EXP;55-64;to_inst;;North;direct;1;
83265;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;266500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;40500;EQUI;656;EXP;45-54;not_inst;;south;direct;1;
83269;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;366500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;10380;EQUI;828;EXP;45-54;to_inst;;North;direct;1;
83290;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4020;EQUI;580;EXP;25-34;to_inst;;North;direct;1;
83371;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;206500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;sr;home;1U;5520;EQUI;759;EXP;55-64;to_inst;;North;direct;1;
83416;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;126500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3000;EQUI;643;EXP;>74;to_inst;;North;direct;1;
83508;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;126500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2760;EQUI;892;EXP;45-54;to_inst;;North;direct;1;
83593;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;616500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8100;EQUI;585;EXP;25-34;not_inst;;south;direct;1;
83622;2019;ncf;Male;nopre;type2;p1;l1;nopc;b/c;296500;1604.66;1796.95;3224.99;324;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5700;EQUI;761;EXP;35-44;not_inst;;North;direct;1;
83646;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;186500;1604.66;1796.95;3224.99;180;not_neg;not_int;lpsm;497893;sb;pr;home;1U;9360;EQUI;894;EXP;>74;to_inst;;North;direct;1;
83677;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;546500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8160;EQUI;854;EXP;45-54;to_inst;;south;direct;1;
83734;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;176500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;2400;EQUI;683;EXP;65-74;to_inst;;North;direct;1;
83754;2019;cf;Male;nopre;type1;p2;l1;nopc;nob/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;1080;EQUI;892;EXP;45-54;not_inst;;North;direct;1;
83774;2019;cf;Male;nopre;type2;p4;l2;nopc;b/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;827;EXP;65-74;to_inst;;central;direct;1;
83795;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;116500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;2520;EQUI;530;EXP;25-34;to_inst;;North;direct;1;
83797;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;166500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3900;EQUI;899;EXP;25-34;to_inst;;south;direct;1;
83823;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;3000;EQUI;550;EXP;45-54;not_inst;;south;direct;1;
83882;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;96500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;2460;EQUI;713;EXP;65-74;to_inst;;North;direct;1;
83918;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;146500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2160;EQUI;649;EXP;>74;to_inst;;North;direct;1;
83924;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1980;EQUI;512;EXP;65-74;to_inst;;south;direct;1;
84031;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;566500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;6720;EQUI;545;EXP;35-44;not_inst;;south;direct;1;
84070;2019;ncf;Male;nopre;type1;p1;l1;nopc;nob/c;96500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3000;EQUI;558;EXP;25-34;to_inst;;North;direct;1;
84077;2019;cf;Male;nopre;type1;p3;l2;nopc;nob/c;556500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5880;EQUI;564;EXP;55-64;not_inst;;North;direct;1;
84296;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;676500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7440;EQUI;554;EXP;45-54;to_inst;;North;direct;1;
84345;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;356500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;3600;EQUI;634;EXP;35-44;not_inst;;North;direct;1;
84383;2019;ncf;Male;nopre;type1;p4;l1;nopc;nob/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5520;EQUI;574;EXP;55-64;to_inst;;North;direct;1;
84400;2019;cf;Male;pre;type3;p3;l1;nopc;nob/c;286500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3120;EQUI;674;EXP;55-64;to_inst;;North;direct;1;
84441;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;366500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5160;EQUI;791;EXP;25-34;not_inst;;south;direct;1;
84452;2019;ncf;Male;nopre;type1;p1;l1;nopc;nob/c;626500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;11820;EQUI;680;EXP;35-44;not_inst;;south;direct;1;
84512;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;306500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6180;EQUI;806;EXP;35-44;to_inst;;North-East;direct;1;
84558;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;406500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8700;EQUI;732;EXP;35-44;not_inst;;North;direct;1;
84571;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;356500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7200;EQUI;566;EXP;35-44;not_inst;;North-East;direct;1;
84650;2019;cf;Male;nopre;type1;p1;l2;nopc;nob/c;146500;1604.66;1796.95;3224.99;300;neg_amm;int_only;not_lpsm;497893;sb;pr;home;1U;3120;EQUI;756;EXP;55-64;to_inst;;North;direct;1;
84716;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;266500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4020;EQUI;665;EXP;35-44;not_inst;;North;direct;1;
84726;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;466500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;900;EXP;35-44;not_inst;;south;direct;1;
84788;2019;cf;Male;nopre;type1;p4;l2;nopc;nob/c;186500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;4380;EQUI;700;EXP;45-54;to_inst;;North;direct;1;
84812;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;616500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;18120;EQUI;855;EXP;35-44;not_inst;;North;direct;1;
84823;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;336500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5040;EQUI;847;EXP;45-54;to_inst;;North;direct;1;
84834;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;606500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;10440;EQUI;675;EXP;55-64;to_inst;;south;direct;1;
84854;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;276500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7260;EQUI;813;EXP;35-44;to_inst;;south;direct;1;
84860;2019;cf;Male;pre;type2;p4;l1;nopc;b/c;86500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3360;EQUI;770;EXP;65-74;to_inst;;central;direct;1;
84878;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;456500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;6420;EQUI;881;EXP;55-64;not_inst;;North;direct;1;
84910;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;156500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1860;EQUI;585;EXP;65-74;to_inst;;North;direct;1;
84916;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;166500;1604.66;1796.95;3224.99;180;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;4260;EQUI;504;EXP;55-64;to_inst;;south;direct;1;
84954;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;396500;1604.66;1796.95;3224.99;324;neg_amm;int_only;not_lpsm;497893;sb;pr;home;1U;3900;EQUI;663;EXP;55-64;to_inst;;North;direct;1;
85002;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;256500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;8040;EQUI;590;EXP;45-54;to_inst;;North;direct;1;
85043;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;436500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;11460;EQUI;719;EXP;35-44;not_inst;;south;direct;1;
85102;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;276500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3720;EQUI;740;EXP;45-54;not_inst;;central;direct;1;
85112;2019;cf;Male;pre;type2;p4;l1;nopc;b/c;566500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;821;EXP;25-34;not_inst;;south;direct;1;
85116;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;256500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7140;EQUI;892;EXP;55-64;to_inst;;North;direct;1;
85133;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;76500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;3240;EQUI;725;EXP;>74;to_inst;;North;direct;1;
85134;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;166500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;4860;EQUI;582;EXP;65-74;not_inst;;North;direct;1;
85145;2019;cf;Male;nopre;type2;p3;l1;nopc;b/c;376500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9060;EQUI;803;EXP;45-54;to_inst;;south;direct;1;
85205;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;86500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1380;EQUI;669;EXP;55-64;to_inst;;North;direct;1;
85226;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;316500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6660;EQUI;700;EXP;35-44;to_inst;;south;direct;1;
85338;2019;cf;Male;pre;type3;p4;l1;nopc;nob/c;256500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;612;EXP;55-64;not_inst;;North;direct;1;
85339;2019;cf;Male;nopre;type2;p3;l1;nopc;b/c;156500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1860;EQUI;846;EXP;>74;to_inst;;south;direct;1;
85398;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;206500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8940;EQUI;648;EXP;>74;to_inst;;North;direct;1;
85435;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;346500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4740;EQUI;723;EXP;45-54;not_inst;;North;direct;1;
85485;2019;cf;Male;nopre;type2;p3;l1;nopc;b/c;166500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2520;EQUI;604;EXP;45-54;to_inst;;North;direct;1;
85567;2019;ncf;Male;pre;type1;p1;l1;nopc;nob/c;796500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;15840;EQUI;638;EXP;55-64;to_inst;;North;direct;1;
85575;2019;cf;Male;pre;type1;p3;l1;nopc;nob/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3480;EQUI;540;EXP;35-44;to_inst;;south;direct;1;
85672;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;476500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;820;EXP;45-54;not_inst;;North;direct;1;
85687;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;636500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8400;EQUI;551;EXP;35-44;to_inst;;North;direct;1;
85762;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;146500;1604.66;1796.95;3224.99;180;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1380;EQUI;662;EXP;55-64;to_inst;;North;direct;1;
85787;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;156500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3420;EQUI;767;EXP;55-64;to_inst;;North;direct;1;
85862;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;396500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6840;EQUI;656;EXP;35-44;not_inst;;North;direct;1;
85903;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;156500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;13620;EQUI;517;EXP;25-34;to_inst;;North;direct;1;
85907;2019;ncf;Male;nopre;type1;p3;l1;nopc;nob/c;726500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;16500;EQUI;594;EXP;65-74;to_inst;;North;direct;1;
85947;2019;cf;Male;pre;type1;p3;l1;nopc;nob/c;306500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5340;EQUI;695;EXP;35-44;not_inst;;North;direct;1;
85958;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;306500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;2U;6540;EQUI;500;EXP;25-34;not_inst;;south;direct;1;
85978;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;396500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;743;EXP;35-44;to_inst;;central;direct;1;
85993;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;266500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2820;EQUI;807;EXP;35-44;not_inst;;North;direct;1;
85998;2019;cf;Male;pre;type2;p1;l1;nopc;b/c;126500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1620;EQUI;856;EXP;25-34;to_inst;;North;direct;1;
86022;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;486500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6600;EQUI;607;EXP;45-54;not_inst;;North;direct;1;
86028;2019;cf;Male;pre;type1;p3;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7080;EQUI;608;EXP;55-64;to_inst;;North;direct;1;
86073;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;316500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4020;EQUI;850;EXP;25-34;not_inst;;central;direct;1;
86074;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;376500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6420;EQUI;721;EXP;35-44;to_inst;;North;direct;1;
86087;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;546500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;7020;EQUI;747;EXP;35-44;not_inst;;south;direct;1;
86111;2019;cf;Male;pre;type2;p1;l1;nopc;b/c;626500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9300;EQUI;856;EXP;35-44;to_inst;;south;direct;1;
86132;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;436500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4680;EQUI;504;EXP;35-44;not_inst;;North;direct;1;
86228;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;3720;EQUI;700;EXP;25-34;not_inst;;south;direct;1;
86278;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;486500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5340;EQUI;502;EXP;45-54;not_inst;;south;direct;1;
86284;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;86500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1320;EQUI;757;EXP;>74;to_inst;;central;direct;1;
86356;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;106500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;2160;EQUI;849;EXP;55-64;not_inst;;North;direct;1;
86460;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;406500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7080;EQUI;713;EXP;45-54;to_inst;;North;direct;1;
86486;2019;cf;Male;nopre;type1;p4;l2;nopc;nob/c;446500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5340;EQUI;711;EXP;25-34;not_inst;;south;direct;1;
86490;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;376500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;19800;EQUI;650;EXP;55-64;to_inst;;North;direct;1;
86492;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;206500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3660;EQUI;640;EXP;25-34;to_inst;;central;direct;1;
86517;2019;cf;Male;nopre;type1;p4;l2;nopc;nob/c;466500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5640;EQUI;505;EXP;35-44;not_inst;;south;direct;1;
86673;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;296500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4680;EQUI;806;EXP;35-44;not_inst;;North;direct;1;
86750;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;376500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4260;EQUI;633;EXP;35-44;to_inst;;North;direct;1;
86766;2019;ncf;Male;nopre;type1;p3;l2;opc;nob/c;366500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;8820;EQUI;574;EXP;55-64;to_inst;;south;direct;1;
86787;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;4920;EQUI;640;EXP;25-34;not_inst;;south;direct;1;
86796;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;136500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3360;EQUI;508;EXP;45-54;to_inst;;North;direct;1;
86804;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;436500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;3660;EQUI;747;EXP;65-74;not_inst;;North;direct;1;
86811;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;486500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;527;EXP;45-54;not_inst;;North;direct;1;
86835;2019;cf;Male;pre;type2;p4;l1;nopc;b/c;326500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;2U;0;EQUI;772;EXP;55-64;not_inst;;south;direct;1;
86851;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;366500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;7680;EQUI;681;EXP;55-64;not_inst;;central;direct;1;
86905;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;466500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5940;EQUI;621;EXP;35-44;not_inst;;North;direct;1;
86948;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;156500;1604.66;1796.95;3224.99;120;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9240;EQUI;501;EXP;55-64;to_inst;;North;direct;1;
86978;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;246500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2880;EQUI;561;EXP;55-64;not_inst;;south;direct;1;
86979;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;436500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6300;EQUI;570;EXP;45-54;not_inst;;North;direct;1;
